## Tue Dec 10 21:51:34 2024
## emapper-2.1.12
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_mg7s3_zk --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_mg7s3_zk --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_mg7s3_zk/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
BDA39691.1	1527444.ucyna2_00724	8.01e-107	310.0	COG0244@1|root,COG0244@2|Bacteria,1G51U@1117|Cyanobacteria	1117|Cyanobacteria	J	Forms part of the ribosomal stalk, playing a central role in the interaction of the ribosome with GTP-bound translation factors	rplJ	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02864	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L10
BDA39692.1	1527444.ucyna2_00723	4.1e-162	454.0	COG0081@1|root,COG0081@2|Bacteria,1G12N@1117|Cyanobacteria	1117|Cyanobacteria	J	Binds directly to 23S rRNA. The L1 stalk is quite mobile in the ribosome, and is involved in E site tRNA release	rpl1	GO:0000470,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006139,GO:0006364,GO:0006396,GO:0006412,GO:0006518,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016070,GO:0016072,GO:0019538,GO:0022613,GO:0022625,GO:0022626,GO:0032991,GO:0034470,GO:0034641,GO:0034645,GO:0034660,GO:0042254,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02863	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L1
BDA39693.1	1527444.ucyna2_00722	3.4e-93	272.0	COG0080@1|root,COG0080@2|Bacteria,1G4ZJ@1117|Cyanobacteria	1117|Cyanobacteria	J	Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors	rplK	GO:0000027,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016043,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02867	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L11,Ribosomal_L11_N
BDA39694.1	1527444.ucyna2_00721	2.08e-146	412.0	COG0250@1|root,COG0250@2|Bacteria,1G1V4@1117|Cyanobacteria	1117|Cyanobacteria	K	Participates in transcription elongation, termination and antitermination	nusG	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:1903506,GO:2000112,GO:2001141	-	ko:K02601	-	-	-	-	ko00000,ko03009,ko03021	-	-	-	KOW,NusG
BDA39695.1	1527444.ucyna2_00720	5.79e-43	140.0	COG0690@1|root,COG0690@2|Bacteria,1G98H@1117|Cyanobacteria	1117|Cyanobacteria	U	Essential subunit of the Sec protein translocation channel SecYEG. Clamps together the 2 halves of SecY. May contact the channel plug during translocation	secE	-	-	ko:K03073	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5.1,3.A.5.2	-	-	SecE
BDA39696.1	1527444.ucyna2_00718	2.27e-38	130.0	COG1758@1|root,32RMS@2|Bacteria,1G7P1@1117|Cyanobacteria	1117|Cyanobacteria	K	Promotes RNA polymerase assembly. Latches the N- and C- terminal regions of the beta' subunit thereby facilitating its interaction with the beta and alpha subunits	rpoZ	-	2.7.7.6	ko:K03060	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00183	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400	-	-	-	RNA_pol_Rpb6
BDA39697.1	1527444.ucyna2_00717	5.07e-98	284.0	COG0662@1|root,COG0662@2|Bacteria,1G5UF@1117|Cyanobacteria	1117|Cyanobacteria	G	mannose-6-phosphate isomerase	-	-	5.3.1.8	ko:K01809	ko00051,ko00520,ko01100,ko01110,ko01130,map00051,map00520,map01100,map01110,map01130	M00114	R01819	RC00376	ko00000,ko00001,ko00002,ko01000	-	-	-	MannoseP_isomer
BDA39698.1	1527444.ucyna2_00716	2.44e-40	134.0	COG1143@1|root,COG1143@2|Bacteria,1G6I8@1117|Cyanobacteria	1117|Cyanobacteria	C	essential for photochemical activity. FB is the terminal electron acceptor of PSI, donating electrons to ferredoxin. The C-terminus interacts with PsaA B D and helps assemble the protein into the PSI complex. Required for binding of PsaD and PsaE to PSI. PSI is a plastocyanin cytochrome c6- ferredoxin oxidoreductase, converting photonic excitation into a charge separation, which transfers an electron from the donor P700 chlorophyll pair to the spectroscopically characterized acceptors A0, A1, FX, FA and FB in turn	psaC	GO:0005575,GO:0005622,GO:0005623,GO:0005886,GO:0009579,GO:0016020,GO:0034357,GO:0042651,GO:0044424,GO:0044436,GO:0044464,GO:0071944	-	ko:K02691	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	iJN678.psaC	Fer4
BDA39699.1	1527444.ucyna2_00715	1.02e-81	242.0	COG1675@1|root,COG1675@2|Bacteria,1G6Z0@1117|Cyanobacteria	1117|Cyanobacteria	K	transcription initiation from RNA polymerase II promoter	-	-	-	-	-	-	-	-	-	-	-	-	-
BDA39700.1	1527444.ucyna2_00714	8.76e-262	716.0	COG0438@1|root,COG0438@2|Bacteria,1G2QH@1117|Cyanobacteria	1117|Cyanobacteria	M	PFAM Glycosyl transferases group 1	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_1
BDA39701.1	1527444.ucyna2_00713	0.0	1675.0	COG1807@1|root,COG1807@2|Bacteria,1G0TA@1117|Cyanobacteria	1117|Cyanobacteria	M	COGs COG1807 4-amino-4-deoxy-L-arabinose transferase and related glycosyltransferase of PMT family	-	-	-	-	-	-	-	-	-	-	-	-	PMT,PMT_2,TPR_19
BDA39702.1	1527444.ucyna2_00712	1.5e-228	628.0	COG0061@1|root,COG0061@2|Bacteria,1G08J@1117|Cyanobacteria	1117|Cyanobacteria	F	Involved in the regulation of the intracellular balance of NAD and NADP, and is a key enzyme in the biosynthesis of NADP. Catalyzes specifically the phosphorylation on 2'-hydroxyl of the adenosine moiety of NAD to yield NADP	nadK2	-	2.7.1.23	ko:K00858	ko00760,ko01100,map00760,map01100	-	R00104	RC00002,RC00078	ko00000,ko00001,ko01000	-	-	-	NAD_kinase
BDA39703.1	1527444.ucyna2_00711	8.33e-99	286.0	28NMP@1|root,2ZBN6@2|Bacteria,1G51J@1117|Cyanobacteria	1117|Cyanobacteria	S	'photosystem I	psaD	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0009521,GO:0009522,GO:0009579,GO:0016020,GO:0030075,GO:0030094,GO:0032991,GO:0034357,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044422,GO:0044424,GO:0044425,GO:0044436,GO:0044444,GO:0044459,GO:0044464,GO:0071944,GO:0098796,GO:0098797	-	ko:K02692	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	PsaD
BDA39704.1	1527444.ucyna2_00710	8.07e-68	205.0	COG1825@1|root,COG1825@2|Bacteria,1G7NG@1117|Cyanobacteria	1117|Cyanobacteria	J	This is one of the proteins that binds to the 5S RNA in the ribosome where it forms part of the central protuberance	ctc	GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008097,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0019843,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02897	ko03010,map03010	M00178	-	-	ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L25p,Ribosomal_TL5_C
BDA39705.1	1527444.ucyna2_01285	1.83e-177	494.0	COG2887@1|root,COG2887@2|Bacteria,1G42T@1117|Cyanobacteria	1117|Cyanobacteria	L	PD-(D/E)XK nuclease superfamily	-	-	-	-	-	-	-	-	-	-	-	-	PDDEXK_1
BDA39706.1	1527444.ucyna2_01251	1.49e-270	742.0	COG3324@1|root,COG3324@2|Bacteria,1G0Q6@1117|Cyanobacteria	1117|Cyanobacteria	S	S-layer homology domain	-	-	-	-	-	-	-	-	-	-	-	-	DUF3747,SLH
BDA39707.1	1527444.ucyna2_01249	5.96e-87	256.0	COG0355@1|root,COG0355@2|Bacteria,1G5R3@1117|Cyanobacteria	1117|Cyanobacteria	C	Produces ATP from ADP in the presence of a proton gradient across the membrane	atpC	GO:0005575,GO:0005622,GO:0005623,GO:0005886,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006754,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0015672,GO:0015985,GO:0015986,GO:0016020,GO:0016469,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0032991,GO:0034220,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044425,GO:0044459,GO:0044464,GO:0045259,GO:0045260,GO:0046034,GO:0046390,GO:0046483,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0090407,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:0098797,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1902600	-	ko:K02114	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	ATP-synt_DE,ATP-synt_DE_N
BDA39708.1	1527444.ucyna2_01248	0.0	933.0	COG0055@1|root,COG0055@2|Bacteria,1G1BK@1117|Cyanobacteria	1117|Cyanobacteria	F	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits	atpD	GO:0005575,GO:0005622,GO:0005623,GO:0005886,GO:0016020,GO:0016469,GO:0032991,GO:0044424,GO:0044425,GO:0044459,GO:0044464,GO:0045259,GO:0045260,GO:0071944,GO:0098796,GO:0098797	3.6.3.14	ko:K02112	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	3.A.2.1	-	-	ATP-synt_ab,ATP-synt_ab_N
BDA39709.1	1527444.ucyna2_01258	1.04e-115	331.0	COG0590@1|root,COG0590@2|Bacteria,1G5TR@1117|Cyanobacteria	1117|Cyanobacteria	FJ	Catalyzes the deamination of adenosine to inosine at the wobble position 34 of tRNA(Arg2)	tadA	-	3.5.4.33	ko:K11991	-	-	R10223	RC00477	ko00000,ko01000,ko03016	-	-	-	MafB19-deam
BDA39710.1	43989.cce_2255	0.0	1288.0	COG0258@1|root,COG0749@1|root,COG0258@2|Bacteria,COG0749@2|Bacteria,1G1P1@1117|Cyanobacteria,3KG25@43988|Cyanothece	1117|Cyanobacteria	L	In addition to polymerase activity, this DNA polymerase exhibits 5'-3' exonuclease activity	polA	GO:0003674,GO:0003824,GO:0003887,GO:0004518,GO:0004527,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008409,GO:0009058,GO:0009059,GO:0009987,GO:0016740,GO:0016772,GO:0016779,GO:0016787,GO:0016788,GO:0018130,GO:0019438,GO:0033554,GO:0034061,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0071897,GO:0090304,GO:0090305,GO:0140097,GO:1901360,GO:1901362,GO:1901576	2.7.7.7	ko:K02335	ko00230,ko00240,ko01100,ko03030,ko03410,ko03420,ko03440,map00230,map00240,map01100,map03030,map03410,map03420,map03440	-	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko01000,ko03032,ko03400	-	-	-	5_3_exonuc,5_3_exonuc_N,DNA_pol_A,DNA_pol_A_exo1
BDA39711.1	1527444.ucyna2_00977	2.09e-149	419.0	COG5553@1|root,COG5553@2|Bacteria,1G4ZK@1117|Cyanobacteria	1117|Cyanobacteria	S	of the double-stranded beta helix superfamily	-	-	-	-	-	-	-	-	-	-	-	-	CDO_I,Cupin_1
BDA39712.1	1527444.ucyna2_00976	8.81e-35	119.0	2EFSV@1|root,339IU@2|Bacteria,1GAFG@1117|Cyanobacteria	1117|Cyanobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
BDA39713.1	1527444.ucyna2_00975	6.96e-146	413.0	COG0307@1|root,COG0307@2|Bacteria,1G1C6@1117|Cyanobacteria	1117|Cyanobacteria	H	riboflavin synthase, alpha	ribE	-	2.5.1.9	ko:K00793	ko00740,ko01100,ko01110,map00740,map01100,map01110	M00125	R00066	RC00958,RC00960	ko00000,ko00001,ko00002,ko01000	-	-	-	Lum_binding
BDA39714.1	1527444.ucyna2_00974	0.0	866.0	COG0270@1|root,COG0270@2|Bacteria,1FZVI@1117|Cyanobacteria	1117|Cyanobacteria	H	PFAM C-5 cytosine-specific DNA methylase	-	-	2.1.1.37	ko:K00558	ko00270,ko01100,ko05206,map00270,map01100,map05206	M00035	R04858	RC00003,RC00332	ko00000,ko00001,ko00002,ko01000,ko02048,ko03032,ko03036	-	-	-	DNA_methylase
BDA39715.1	1527444.ucyna2_00973	7.99e-293	800.0	COG0793@1|root,COG0793@2|Bacteria,1G1XG@1117|Cyanobacteria	1117|Cyanobacteria	M	Belongs to the peptidase S41A family	ctpA	GO:0003674,GO:0003824,GO:0004175,GO:0005575,GO:0005623,GO:0006508,GO:0006807,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0008233,GO:0009987,GO:0016787,GO:0019538,GO:0023052,GO:0030288,GO:0030313,GO:0031975,GO:0042597,GO:0043170,GO:0044238,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0070011,GO:0071704,GO:0140096,GO:1901564	3.4.21.102	ko:K03797	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	PDZ,PDZ_2,Peptidase_S41
BDA39716.1	1527444.ucyna2_00972	6.83e-224	615.0	COG0752@1|root,COG0752@2|Bacteria,1G097@1117|Cyanobacteria	1117|Cyanobacteria	J	glycyl-tRNA synthetase alpha subunit	glyQ	-	6.1.1.14	ko:K01878	ko00970,map00970	M00360	R03654	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	tRNA-synt_2e
BDA39717.1	1527444.ucyna2_00971	1.06e-142	403.0	COG0322@1|root,COG0322@2|Bacteria,1GAP1@1117|Cyanobacteria	1117|Cyanobacteria	L	excinuclease ABC activity	-	-	-	-	-	-	-	-	-	-	-	-	-
BDA39718.1	1527444.ucyna2_00970	0.0	873.0	COG0541@1|root,COG0541@2|Bacteria,1FZYW@1117|Cyanobacteria	1117|Cyanobacteria	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Binds to the hydrophobic signal sequence of the ribosome-nascent chain (RNC) as it emerges from the ribosomes. The SRP-RNC complex is then targeted to the cytoplasmic membrane where it interacts with the SRP receptor FtsY	ffh	-	3.6.5.4	ko:K03106	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko01000,ko02044	3.A.5.1,3.A.5.2,3.A.5.7,3.A.5.8,3.A.5.9	-	-	SRP54,SRP54_N,SRP_SPB
BDA39719.1	1527444.ucyna2_00969	1.53e-213	589.0	COG2267@1|root,COG2267@2|Bacteria,1G26K@1117|Cyanobacteria	1117|Cyanobacteria	I	Alpha beta hydrolase	-	-	4.2.99.20	ko:K08680	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00116	R08166	RC02148,RC02475	ko00000,ko00001,ko00002,ko01000	-	-	-	Abhydrolase_1,Abhydrolase_6
BDA39720.1	1527444.ucyna2_00968	1.11e-54	171.0	COG0759@1|root,COG0759@2|Bacteria,1G90B@1117|Cyanobacteria	1117|Cyanobacteria	S	Could be involved in insertion of integral membrane proteins into the membrane	-	-	-	ko:K08998	-	-	-	-	ko00000	-	-	-	Haemolytic
BDA39721.1	1527444.ucyna2_00967	4.64e-124	353.0	COG0558@1|root,COG0558@2|Bacteria,1G4ZG@1117|Cyanobacteria	1117|Cyanobacteria	I	Belongs to the CDP-alcohol phosphatidyltransferase class-I family	pgsA	-	2.7.8.5	ko:K00995	ko00564,ko01100,map00564,map01100	-	R01801	RC00002,RC00017,RC02795	ko00000,ko00001,ko01000	-	-	iJN678.pgsA	CDP-OH_P_transf
BDA39722.1	1527444.ucyna2_00966	2.12e-234	650.0	COG0457@1|root,COG0463@1|root,COG0457@2|Bacteria,COG0463@2|Bacteria,1G0II@1117|Cyanobacteria	1117|Cyanobacteria	M	glycosyl transferase family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2,TPR_1,TPR_16,TPR_2,TPR_8
BDA39723.1	1527444.ucyna2_00965	0.0	979.0	COG0312@1|root,COG0312@2|Bacteria,1G0RA@1117|Cyanobacteria	1117|Cyanobacteria	S	Modulator of DNA gyrase	tldD	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464	-	ko:K03568	-	-	-	-	ko00000,ko01002	-	-	-	PmbA_TldD
BDA39724.1	1527444.ucyna2_00964	0.0	987.0	COG0665@1|root,COG0665@2|Bacteria,1G1CX@1117|Cyanobacteria	1117|Cyanobacteria	E	FAD dependent oxidoreductase	-	-	-	-	-	-	-	-	-	-	-	-	DAO
BDA39725.1	1527444.ucyna2_00963	5.71e-201	556.0	COG0313@1|root,COG0313@2|Bacteria,1G0IF@1117|Cyanobacteria	1117|Cyanobacteria	H	Catalyzes the 2'-O-methylation of the ribose of cytidine 1402 (C1402) in 16S rRNA	rsmI	GO:0000154,GO:0000451,GO:0000453,GO:0001510,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:1901360	2.1.1.198	ko:K07056	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	TP_methylase
BDA39726.1	1527444.ucyna2_00962	3.7e-233	640.0	COG0042@1|root,COG0042@2|Bacteria,1G0PN@1117|Cyanobacteria	1117|Cyanobacteria	J	Catalyzes the synthesis of 5,6-dihydrouridine (D), a modified base found in the D-loop of most tRNAs, via the reduction of the C5-C6 double bond in target uridines	dus	-	-	ko:K05540	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	Dus
BDA39727.1	1527444.ucyna2_00961	0.0	1104.0	COG0518@1|root,COG0519@1|root,COG0518@2|Bacteria,COG0519@2|Bacteria,1G06N@1117|Cyanobacteria	1117|Cyanobacteria	F	Catalyzes the synthesis of GMP from XMP	guaA	GO:0003674,GO:0003824,GO:0003921,GO:0003922,GO:0006139,GO:0006163,GO:0006164,GO:0006177,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009163,GO:0009165,GO:0009167,GO:0009168,GO:0009259,GO:0009260,GO:0009987,GO:0016874,GO:0016879,GO:0016884,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0034404,GO:0034641,GO:0034654,GO:0042278,GO:0042451,GO:0042455,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0046037,GO:0046128,GO:0046129,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901068,GO:1901070,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	6.3.5.2	ko:K01951	ko00230,ko00983,ko01100,map00230,map00983,map01100	M00050	R01230,R01231,R08244	RC00010,RC00204	ko00000,ko00001,ko00002,ko01000,ko01002	-	-	-	GATase,GMP_synt_C,NAD_synthase
BDA39728.1	1527444.ucyna2_00960	1.34e-161	455.0	COG1842@1|root,COG1842@2|Bacteria,1G1GX@1117|Cyanobacteria	1117|Cyanobacteria	KT	Phage shock protein A (IM30) suppresses sigma54-dependent transcription	-	-	-	ko:K03969	-	-	-	-	ko00000	-	-	-	PspA_IM30
BDA39730.1	1527444.ucyna2_00958	5.82e-193	537.0	COG0842@1|root,COG0842@2|Bacteria,1G1JH@1117|Cyanobacteria	1117|Cyanobacteria	V	Transport permease protein	ycf38	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC2_membrane
BDA39731.1	1527444.ucyna2_00957	1.99e-236	651.0	COG1131@1|root,COG1131@2|Bacteria,1G1IU@1117|Cyanobacteria	1117|Cyanobacteria	V	ABC-type multidrug transport system ATPase component	ccmA	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran,DUF4162
BDA39732.1	1527444.ucyna2_00955	5.06e-179	498.0	28HFN@1|root,2Z7RN@2|Bacteria,1G0TX@1117|Cyanobacteria	1117|Cyanobacteria	C	Catalyzes the four-electron reduction of biliverdin IX- alpha (2-electron reduction at both the A and D rings)	pcyA	-	1.3.7.5	ko:K05371	ko00860,ko01110,map00860,map01110	-	R05817	RC01573	ko00000,ko00001,ko01000	-	-	-	Fe_bilin_red
BDA39733.1	1527444.ucyna2_00954	1.13e-63	194.0	COG4031@1|root,COG4031@2|Bacteria,1G7XS@1117|Cyanobacteria	1117|Cyanobacteria	S	metal-binding protein (DUF2103)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2103
BDA39734.1	1527444.ucyna2_00953	1.71e-74	222.0	COG2127@1|root,COG2127@2|Bacteria,1G6NH@1117|Cyanobacteria	1117|Cyanobacteria	S	Involved in the modulation of the specificity of the ClpAP-mediated ATP-dependent protein degradation	clpS	-	-	ko:K06891	-	-	-	-	ko00000	-	-	-	ClpS
BDA39735.1	113355.CM001775_gene333	1.69e-41	145.0	28NJH@1|root,2ZBKN@2|Bacteria,1G4ZU@1117|Cyanobacteria	1117|Cyanobacteria	S	Alternative locus ID	-	-	-	-	-	-	-	-	-	-	-	-	DUF1997
BDA39736.1	1527444.ucyna2_00951	2.41e-45	146.0	2E6G4@1|root,3313D@2|Bacteria,1G95K@1117|Cyanobacteria	1117|Cyanobacteria	S	Stabilizes the interaction between PsaC and the PSI core, assists the docking of the ferredoxin to PSI and interacts with ferredoxin-NADP oxidoreductase	psaE	GO:0005575,GO:0005622,GO:0005623,GO:0005886,GO:0009579,GO:0016020,GO:0034357,GO:0042651,GO:0044424,GO:0044436,GO:0044464,GO:0071944	-	ko:K02693	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	PSI_PsaE
